province,provinceid,city,cityid,county,countyid
福建省,35,三明市,3504,将乐县,350428
福建省,35,三明市,3504,泰宁县,350429
福建省,35,三明市,3504,建宁县,350430
福建省,35,三明市,3504,永安市,350481
福建省,35,泉州市,3505,鲤城区,350502
福建省,35,泉州市,3505,丰泽区,350503
福建省,35,泉州市,3505,洛江区,350504
福建省,35,泉州市,3505,泉港区,350505
福建省,35,泉州市,3505,惠安县,350521
福建省,35,泉州市,3505,安溪县,350524
福建省,35,泉州市,3505,永春县,350525
福建省,35,泉州市,3505,德化县,350526
福建省,35,泉州市,3505,金门县,350527
福建省,35,泉州市,3505,石狮市,350581
福建省,35,泉州市,3505,晋江市,350582
福建省,35,泉州市,3505,南安市,350583
福建省,35,漳州市,3506,芗城区,350602
福建省,35,漳州市,3506,龙文区,350603
福建省,35,漳州市,3506,云霄县,350622
福建省,35,漳州市,3506,漳浦县,350623
福建省,35,漳州市,3506,诏安县,350624
福建省,35,漳州市,3506,长泰县,350625
福建省,35,漳州市,3506,东山县,350626
福建省,35,漳州市,3506,南靖县,350627
福建省,35,漳州市,3506,平和县,350628
福建省,35,漳州市,3506,华安县,350629
福建省,35,漳州市,3506,龙海市,350681
福建省,35,南平市,3507,延平区,350702
福建省,35,南平市,3507,建阳区,350703
福建省,35,南平市,3507,顺昌县,350721
福建省,35,南平市,3507,浦城县,350722
福建省,35,南平市,3507,光泽县,350723
福建省,35,南平市,3507,松溪县,350724
福建省,35,南平市,3507,政和县,350725
福建省,35,南平市,3507,邵武市,350781
福建省,35,南平市,3507,武夷山市,350782
福建省,35,南平市,3507,建瓯市,350783
福建省,35,龙岩市,3508,新罗区,350802
福建省,35,龙岩市,3508,永定区,350803
福建省,35,龙岩市,3508,长汀县,350821
福建省,35,龙岩市,3508,上杭县,350823
福建省,35,龙岩市,3508,武平县,350824
福建省,35,龙岩市,3508,连城县,350825
福建省,35,龙岩市,3508,漳平市,350881
福建省,35,宁德市,3509,蕉城区,350902
福建省,35,宁德市,3509,霞浦县,350921
福建省,35,宁德市,3509,古田县,350922
福建省,35,宁德市,3509,屏南县,350923
福建省,35,宁德市,3509,寿宁县,350924
福建省,35,宁德市,3509,周宁县,350925
福建省,35,宁德市,3509,柘荣县,350926
福建省,35,宁德市,3509,福安市,350981
福建省,35,宁德市,3509,福鼎市,350982
江西省,36,南昌市,3601,东湖区,360102
江西省,36,南昌市,3601,西湖区,360103
江西省,36,南昌市,3601,青云谱区,360104
江西省,36,南昌市,3601,湾里区,360105
江西省,36,南昌市,3601,青山湖区,360111
江西省,36,南昌市,3601,新建区,360112
江西省,36,南昌市,3601,南昌县,360121
江西省,36,南昌市,3601,安义县,360123
江西省,36,南昌市,3601,进贤县,360124
江西省,36,景德镇市,3602,昌江区,360202
江西省,36,景德镇市,3602,珠山区,360203
江西省,36,景德镇市,3602,浮梁县,360222
江西省,36,景德镇市,3602,乐平市,360281
江西省,36,萍乡市,3603,安源区,360302
江西省,36,萍乡市,3603,湘东区,360313
江西省,36,萍乡市,3603,莲花县,360321
江西省,36,萍乡市,3603,上栗县,360322
江西省,36,萍乡市,3603,芦溪县,360323
江西省,36,九江市,3604,濂溪区,360402
江西省,36,九江市,3604,浔阳区,360403
江西省,36,九江市,3604,柴桑区,360404
江西省,36,九江市,3604,武宁县,360423
江西省,36,九江市,3604,修水县,360424
江西省,36,九江市,3604,永修县,360425
江西省,36,九江市,3604,德安县,360426
江西省,36,九江市,3604,都昌县,360428
江西省,36,九江市,3604,湖口县,360429
江西省,36,九江市,3604,彭泽县,360430
江西省,36,九江市,3604,瑞昌市,360481
江西省,36,九江市,3604,共青城市,360482
江西省,36,九江市,3604,庐山市,360483
江西省,36,新余市,3605,渝水区,360502
江西省,36,新余市,3605,分宜县,360521
江西省,36,鹰潭市,3606,月湖区,360602
江西省,36,鹰潭市,3606,余江区,360603
江西省,36,鹰潭市,3606,贵溪市,360681
江西省,36,赣州市,3607,章贡区,360702
江西省,36,赣州市,3607,南康区,360703
江西省,36,赣州市,3607,赣县区,360704
江西省,36,赣州市,3607,信丰县,360722
江西省,36,赣州市,3607,大余县,360723
江西省,36,赣州市,3607,上犹县,360724
江西省,36,赣州市,3607,崇义县,360725
江西省,36,赣州市,3607,安远县,360726
江西省,36,赣州市,3607,龙南县,360727
江西省,36,赣州市,3607,定南县,360728
江西省,36,赣州市,3607,全南县,360729
江西省,36,赣州市,3607,宁都县,360730
江西省,36,赣州市,3607,于都县,360731
江西省,36,赣州市,3607,兴国县,360732
江西省,36,赣州市,3607,会昌县,360733
江西省,36,赣州市,3607,寻乌县,360734
江西省,36,赣州市,3607,石城县,360735
江西省,36,赣州市,3607,瑞金市,360781
江西省,36,吉安市,3608,吉州区,360802
江西省,36,吉安市,3608,青原区,360803
江西省,36,吉安市,3608,吉安县,360821
江西省,36,吉安市,3608,吉水县,360822
江西省,36,吉安市,3608,峡江县,360823
江西省,36,吉安市,3608,新干县,360824
江西省,36,吉安市,3608,永丰县,360825
江西省,36,吉安市,3608,泰和县,360826
江西省,36,吉安市,3608,遂川县,360827
江西省,36,吉安市,3608,万安县,360828
江西省,36,吉安市,3608,安福县,360829
江西省,36,吉安市,3608,永新县,360830
江西省,36,吉安市,3608,井冈山市,360881
江西省,36,宜春市,3609,袁州区,360902
江西省,36,宜春市,3609,奉新县,360921
江西省,36,宜春市,3609,万载县,360922
江西省,36,宜春市,3609,上高县,360923
江西省,36,宜春市,3609,宜丰县,360924
江西省,36,宜春市,3609,靖安县,360925
江西省,36,宜春市,3609,铜鼓县,360926
江西省,36,宜春市,3609,丰城市,360981
江西省,36,宜春市,3609,樟树市,360982
江西省,36,宜春市,3609,高安市,360983
江西省,36,抚州市,3610,临川区,361002
江西省,36,抚州市,3610,东乡区,361003
江西省,36,抚州市,3610,南城县,361021
江西省,36,抚州市,3610,黎川县,361022
江西省,36,抚州市,3610,南丰县,361023
江西省,36,抚州市,3610,崇仁县,361024
江西省,36,抚州市,3610,乐安县,361025
江西省,36,抚州市,3610,宜黄县,361026
江西省,36,抚州市,3610,金溪县,361027
江西省,36,抚州市,3610,资溪县,361028
江西省,36,抚州市,3610,广昌县,361030
江西省,36,上饶市,3611,信州区,361102
江西省,36,上饶市,3611,广丰区,361103
江西省,36,上饶市,3611,上饶县,361121
江西省,36,上饶市,3611,玉山县,361123
江西省,36,上饶市,3611,铅山县,361124
江西省,36,上饶市,3611,横峰县,361125
江西省,36,上饶市,3611,弋阳县,361126
江西省,36,上饶市,3611,余干县,361127
江西省,36,上饶市,3611,鄱阳县,361128
江西省,36,上饶市,3611,万年县,361129
江西省,36,上饶市,3611,婺源县,361130
江西省,36,上饶市,3611,德兴市,361181
山东省,37,济南市,3701,历下区,370102
山东省,37,济南市,3701,市中区,370103
山东省,37,济南市,3701,槐荫区,370104
山东省,37,济南市,3701,天桥区,370105
山东省,37,济南市,3701,历城区,370112
山东省,37,济南市,3701,长清区,370113
山东省,37,济南市,3701,章丘区,370114
山东省,37,济南市,3701,平阴县,370124
山东省,37,济南市,3701,济阳县,370125
山东省,37,济南市,3701,商河县,370126
山东省,37,青岛市,3702,市南区,370202
山东省,37,青岛市,3702,市北区,370203
山东省,37,青岛市,3702,黄岛区,370211
山东省,37,青岛市,3702,崂山区,370212
山东省,37,青岛市,3702,李沧区,370213
山东省,37,青岛市,3702,城阳区,370214
山东省,37,青岛市,3702,即墨区,370215
山东省,37,青岛市,3702,胶州市,370281
山东省,37,青岛市,3702,平度市,370283
山东省,37,青岛市,3702,莱西市,370285
山东省,37,淄博市,3703,淄川区,370302
山东省,37,淄博市,3703,张店区,370303
山东省,37,淄博市,3703,博山区,370304
山东省,37,淄博市,3703,临淄区,370305
山东省,37,淄博市,3703,周村区,370306
山东省,37,淄博市,3703,桓台县,370321
山东省,37,淄博市,3703,高青县,370322
山东省,37,淄博市,3703,沂源县,370323
山东省,37,枣庄市,3704,市中区,370402
山东省,37,枣庄市,3704,薛城区,370403
山东省,37,枣庄市,3704,峄城区,370404
山东省,37,枣庄市,3704,台儿庄区,370405
山东省,37,枣庄市,3704,山亭区,370406
山东省,37,枣庄市,3704,滕州市,370481
山东省,37,东营市,3705,东营区,370502
山东省,37,东营市,3705,河口区,370503
山东省,37,东营市,3705,垦利区,370505
山东省,37,东营市,3705,利津县,370522
山东省,37,东营市,3705,广饶县,370523
山东省,37,烟台市,3706,芝罘区,370602
山东省,37,烟台市,3706,福山区,370611
山东省,37,烟台市,3706,牟平区,370612
山东省,37,烟台市,3706,莱山区,370613
山东省,37,烟台市,3706,长岛县,370634
山东省,37,烟台市,3706,龙口市,370681
山东省,37,烟台市,3706,莱阳市,370682
山东省,37,烟台市,3706,莱州市,370683
山东省,37,烟台市,3706,蓬莱市,370684
山东省,37,烟台市,3706,招远市,370685
山东省,37,烟台市,3706,栖霞市,370686
山东省,37,烟台市,3706,海阳市,370687
山东省,37,潍坊市,3707,潍城区,370702
山东省,37,潍坊市,3707,寒亭区,370703
山东省,37,潍坊市,3707,坊子区,370704
山东省,37,潍坊市,3707,奎文区,370705
山东省,37,潍坊市,3707,临朐县,370724
山东省,37,潍坊市,3707,昌乐县,370725
山东省,37,潍坊市,3707,青州市,370781
山东省,37,潍坊市,3707,诸城市,370782
山东省,37,潍坊市,3707,寿光市,370783
山东省,37,潍坊市,3707,安丘市,370784
山东省,37,潍坊市,3707,高密市,370785
山东省,37,潍坊市,3707,昌邑市,370786
山东省,37,济宁市,3708,任城区,370811
山东省,37,济宁市,3708,兖州区,370812
山东省,37,济宁市,3708,微山县,370826
山东省,37,济宁市,3708,鱼台县,370827
山东省,37,济宁市,3708,金乡县,370828
山东省,37,济宁市,3708,嘉祥县,370829
山东省,37,济宁市,3708,汶上县,370830
山东省,37,济宁市,3708,泗水县,370831
山东省,37,济宁市,3708,梁山县,370832
山东省,37,济宁市,3708,曲阜市,370881
山东省,37,济宁市,3708,邹城市,370883
山东省,37,泰安市,3709,泰山区,370902
山东省,37,泰安市,3709,岱岳区,370911
山东省,37,泰安市,3709,宁阳县,370921
山东省,37,泰安市,3709,东平县,370923
山东省,37,泰安市,3709,新泰市,370982
山东省,37,泰安市,3709,肥城市,370983
山东省,37,威海市,3710,环翠区,371002
山东省,37,威海市,3710,文登区,371003
山东省,37,威海市,3710,荣成市,371082
山东省,37,威海市,3710,乳山市,371083
山东省,37,日照市,3711,东港区,371102
山东省,37,日照市,3711,岚山区,371103
山东省,37,日照市,3711,五莲县,371121
山东省,37,日照市,3711,莒县,371122
山东省,37,莱芜市,3712,莱城区,371202
山东省,37,莱芜市,3712,钢城区,371203
山东省,37,临沂市,3713,兰山区,371302
山东省,37,临沂市,3713,罗庄区,371311
山东省,37,临沂市,3713,河东区,371312
山东省,37,临沂市,3713,沂南县,371321
山东省,37,临沂市,3713,郯城县,371322
山东省,37,临沂市,3713,沂水县,371323
山东省,37,临沂市,3713,兰陵县,371324
山东省,37,临沂市,3713,费县,371325
山东省,37,临沂市,3713,平邑县,371326
山东省,37,临沂市,3713,莒南县,371327
山东省,37,临沂市,3713,蒙阴县,371328
山东省,37,临沂市,3713,临沭县,371329
山东省,37,德州市,3714,德城区,371402
山东省,37,德州市,3714,陵城区,371403
山东省,37,德州市,3714,宁津县,371422
山东省,37,德州市,3714,庆云县,371423
山东省,37,德州市,3714,临邑县,371424
山东省,37,德州市,3714,齐河县,371425
山东省,37,德州市,3714,平原县,371426
山东省,37,德州市,3714,夏津县,371427
山东省,37,德州市,3714,武城县,371428
山东省,37,德州市,3714,乐陵市,371481
山东省,37,德州市,3714,禹城市,371482
山东省,37,聊城市,3715,东昌府区,371502
山东省,37,聊城市,3715,阳谷县,371521
山东省,37,聊城市,3715,莘县,371522
山东省,37,聊城市,3715,茌平县,371523
山东省,37,聊城市,3715,东阿县,371524
山东省,37,聊城市,3715,冠县,371525
山东省,37,聊城市,3715,高唐县,371526
山东省,37,聊城市,3715,临清市,371581
山东省,37,滨州市,3716,滨城区,371602
山东省,37,滨州市,3716,沾化区,371603
山东省,37,滨州市,3716,惠民县,371621
山东省,37,滨州市,3716,阳信县,371622
山东省,37,滨州市,3716,无棣县,371623
山东省,37,滨州市,3716,博兴县,371625
山东省,37,滨州市,3716,邹平县,371626
山东省,37,菏泽市,3717,牡丹区,371702
山东省,37,菏泽市,3717,定陶区,371703
山东省,37,菏泽市,3717,曹县,371721
山东省,37,菏泽市,3717,单县,371722
山东省,37,菏泽市,3717,成武县,371723
山东省,37,菏泽市,3717,巨野县,371724
山东省,37,菏泽市,3717,郓城县,371725
山东省,37,菏泽市,3717,鄄城县,371726
山东省,37,菏泽市,3717,东明县,371728
河南省,41,郑州市,4101,中原区,410102
河南省,41,郑州市,4101,二七区,410103
河南省,41,郑州市,4101,管城回族区,410104
河南省,41,郑州市,4101,金水区,410105
河南省,41,郑州市,4101,上街区,410106
河南省,41,郑州市,4101,惠济区,410108
河南省,41,郑州市,4101,中牟县,410122
河南省,41,郑州市,4101,巩义市,410181
河南省,41,郑州市,4101,荥阳市,410182
河南省,41,郑州市,4101,新密市,410183
河南省,41,郑州市,4101,新郑市,410184
河南省,41,郑州市,4101,登封市,410185
河南省,41,开封市,4102,龙亭区,410202
河南省,41,开封市,4102,顺河回族区,410203
河南省,41,开封市,4102,鼓楼区,410204
河南省,41,开封市,4102,禹王台区,410205
河南省,41,开封市,4102,祥符区,410212
河南省,41,开封市,4102,杞县,410221
河南省,41,开封市,4102,通许县,410222
河南省,41,开封市,4102,尉氏县,410223
河南省,41,开封市,4102,兰考县,410225
河南省,41,洛阳市,4103,老城区,410302
河南省,41,洛阳市,4103,西工区,410303
河南省,41,洛阳市,4103,瀍河回族区,410304
河南省,41,洛阳市,4103,涧西区,410305
河南省,41,洛阳市,4103,吉利区,410306
河南省,41,洛阳市,4103,洛龙区,410311
河南省,41,洛阳市,4103,孟津县,410322
河南省,41,洛阳市,4103,新安县,410323
河南省,41,洛阳市,4103,栾川县,410324
河南省,41,洛阳市,4103,嵩县,410325
河南省,41,洛阳市,4103,汝阳县,410326
河南省,41,洛阳市,4103,宜阳县,410327
河南省,41,洛阳市,4103,洛宁县,410328
河南省,41,洛阳市,4103,伊川县,410329
河南省,41,洛阳市,4103,偃师市,410381
河南省,41,平顶山市,4104,新华区,410402
河南省,41,平顶山市,4104,卫东区,410403
河南省,41,平顶山市,4104,石龙区,410404
河南省,41,平顶山市,4104,湛河区,410411
河南省,41,平顶山市,4104,宝丰县,410421
河南省,41,平顶山市,4104,叶县,410422
河南省,41,平顶山市,4104,鲁山县,410423
河南省,41,平顶山市,4104,郏县,410425
河南省,41,平顶山市,4104,舞钢市,410481
河南省,41,平顶山市,4104,汝州市,410482
河南省,41,安阳市,4105,文峰区,410502
河南省,41,安阳市,4105,北关区,410503
河南省,41,安阳市,4105,殷都区,410505
河南省,41,安阳市,4105,龙安区,410506
河南省,41,安阳市,4105,安阳县,410522
河南省,41,安阳市,4105,汤阴县,410523
河南省,41,安阳市,4105,滑县,410526
河南省,41,安阳市,4105,内黄县,410527
河南省,41,安阳市,4105,林州市,410581
河南省,41,鹤壁市,4106,鹤山区,410602
河南省,41,鹤壁市,4106,山城区,410603
河南省,41,鹤壁市,4106,淇滨区,410611
河南省,41,鹤壁市,4106,浚县,410621
河南省,41,鹤壁市,4106,淇县,410622
河南省,41,新乡市,4107,红旗区,410702
河南省,41,新乡市,4107,卫滨区,410703
河南省,41,新乡市,4107,凤泉区,410704
河南省,41,新乡市,4107,牧野区,410711
河南省,41,新乡市,4107,新乡县,410721
河南省,41,新乡市,4107,获嘉县,410724
河南省,41,新乡市,4107,原阳县,410725
河南省,41,新乡市,4107,延津县,410726
河南省,41,新乡市,4107,封丘县,410727
河南省,41,新乡市,4107,长垣县,410728
河南省,41,新乡市,4107,卫辉市,410781
河南省,41,新乡市,4107,辉县市,410782
河南省,41,焦作市,4108,解放区,410802
河南省,41,焦作市,4108,中站区,410803
河南省,41,焦作市,4108,马村区,410804
河南省,41,焦作市,4108,山阳区,410811
河南省,41,焦作市,4108,修武县,410821
河南省,41,焦作市,4108,博爱县,410822
河南省,41,焦作市,4108,武陟县,410823
河南省,41,焦作市,4108,温县,410825
河南省,41,焦作市,4108,沁阳市,410882
河南省,41,焦作市,4108,孟州市,410883
河南省,41,濮阳市,4109,华龙区,410902
河南省,41,濮阳市,4109,清丰县,410922
河南省,41,濮阳市,4109,南乐县,410923
河南省,41,濮阳市,4109,范县,410926
河南省,41,濮阳市,4109,台前县,410927
河南省,41,濮阳市,4109,濮阳县,410928
河南省,41,许昌市,4110,魏都区,411002
河南省,41,许昌市,4110,建安区,411003
河南省,41,许昌市,4110,鄢陵县,411024
河南省,41,许昌市,4110,襄城县,411025
河南省,41,许昌市,4110,禹州市,411081
河南省,41,许昌市,4110,长葛市,411082
河南省,41,漯河市,4111,源汇区,411102
河南省,41,漯河市,4111,郾城区,411103
河南省,41,漯河市,4111,召陵区,411104
河南省,41,漯河市,4111,舞阳县,411121
河南省,41,漯河市,4111,临颍县,411122
河南省,41,三门峡市,4112,湖滨区,411202
河南省,41,三门峡市,4112,陕州区,411203
河南省,41,三门峡市,4112,渑池县,411221
河南省,41,三门峡市,4112,卢氏县,411224
河南省,41,三门峡市,4112,义马市,411281
河南省,41,三门峡市,4112,灵宝市,411282
河南省,41,南阳市,4113,宛城区,411302
河南省,41,南阳市,4113,卧龙区,411303
河南省,41,南阳市,4113,南召县,411321
河南省,41,南阳市,4113,方城县,411322
河南省,41,南阳市,4113,西峡县,411323
河南省,41,南阳市,4113,镇平县,411324
河南省,41,南阳市,4113,内乡县,411325
河南省,41,南阳市,4113,淅川县,411326
河南省,41,南阳市,4113,社旗县,411327
河南省,41,南阳市,4113,唐河县,411328
河南省,41,南阳市,4113,新野县,411329
河南省,41,南阳市,4113,桐柏县,411330
河南省,41,南阳市,4113,邓州市,411381
河南省,41,商丘市,4114,梁园区,411402
河南省,41,商丘市,4114,睢阳区,411403
河南省,41,商丘市,4114,民权县,411421
河南省,41,商丘市,4114,睢县,411422
河南省,41,商丘市,4114,宁陵县,411423
河南省,41,商丘市,4114,柘城县,411424
河南省,41,商丘市,4114,虞城县,411425
河南省,41,商丘市,4114,夏邑县,411426
河南省,41,商丘市,4114,永城市,411481
河南省,41,信阳市,4115,浉河区,411502
河南省,41,信阳市,4115,平桥区,411503
河南省,41,信阳市,4115,罗山县,411521
河南省,41,信阳市,4115,光山县,411522
河南省,41,信阳市,4115,新县,411523
河南省,41,信阳市,4115,商城县,411524
河南省,41,信阳市,4115,固始县,411525
河南省,41,信阳市,4115,潢川县,411526
河南省,41,信阳市,4115,淮滨县,411527
河南省,41,信阳市,4115,息县,411528
河南省,41,周口市,4116,川汇区,411602
河南省,41,周口市,4116,扶沟县,411621
河南省,41,周口市,4116,西华县,411622
河南省,41,周口市,4116,商水县,411623
河南省,41,周口市,4116,沈丘县,411624
河南省,41,周口市,4116,郸城县,411625
河南省,41,周口市,4116,淮阳县,411626
河南省,41,周口市,4116,太康县,411627
河南省,41,周口市,4116,鹿邑县,411628
河南省,41,周口市,4116,项城市,411681
河南省,41,驻马店市,4117,驿城区,411702
河南省,41,驻马店市,4117,西平县,411721
河南省,41,驻马店市,4117,上蔡县,411722
河南省,41,驻马店市,4117,平舆县,411723
河南省,41,驻马店市,4117,正阳县,411724
河南省,41,驻马店市,4117,确山县,411725
河南省,41,驻马店市,4117,泌阳县,411726
河南省,41,驻马店市,4117,汝南县,411727
河南省,41,驻马店市,4117,遂平县,411728
河南省,41,驻马店市,4117,新蔡县,411729
河南省,41,直管区县,4190,济源市,419001
湖北省,42,武汉市,4201,江岸区,420102
湖北省,42,武汉市,4201,江汉区,420103
湖北省,42,武汉市,4201,硚口区,420104
湖北省,42,武汉市,4201,汉阳区,420105
湖北省,42,武汉市,4201,武昌区,420106
湖北省,42,武汉市,4201,青山区,420107
湖北省,42,武汉市,4201,洪山区,420111
湖北省,42,武汉市,4201,东西湖区,420112
湖北省,42,武汉市,4201,汉南区,420113
湖北省,42,武汉市,4201,蔡甸区,420114
湖北省,42,武汉市,4201,江夏区,420115
湖北省,42,武汉市,4201,黄陂区,420116
湖北省,42,武汉市,4201,新洲区,420117
湖北省,42,黄石市,4202,黄石港区,420202
湖北省,42,黄石市,4202,西塞山区,420203
湖北省,42,黄石市,4202,下陆区,420204
湖北省,42,黄石市,4202,铁山区,420205
湖北省,42,黄石市,4202,阳新县,420222
湖北省,42,黄石市,4202,大冶市,420281
湖北省,42,十堰市,4203,茅箭区,420302
湖北省,42,十堰市,4203,张湾区,420303
湖北省,42,十堰市,4203,郧阳区,420304
湖北省,42,十堰市,4203,郧西县,420322
湖北省,42,十堰市,4203,竹山县,420323
湖北省,42,十堰市,4203,竹溪县,420324
湖北省,42,十堰市,4203,房县,420325
湖北省,42,十堰市,4203,丹江口市,420381
湖北省,42,宜昌市,4205,西陵区,420502
湖北省,42,宜昌市,4205,伍家岗区,420503
湖北省,42,宜昌市,4205,点军区,420504
湖北省,42,宜昌市,4205,猇亭区,420505
湖北省,42,宜昌市,4205,夷陵区,420506
湖北省,42,宜昌市,4205,远安县,420525
湖北省,42,宜昌市,4205,兴山县,420526
湖北省,42,宜昌市,4205,秭归县,420527
湖北省,42,宜昌市,4205,长阳土家族自治县,420528
湖北省,42,宜昌市,4205,五峰土家族自治县,420529
湖北省,42,宜昌市,4205,宜都市,420581
湖北省,42,宜昌市,4205,当阳市,420582
湖北省,42,宜昌市,4205,枝江市,420583
湖北省,42,襄阳市,4206,襄城区,420602
湖北省,42,襄阳市,4206,樊城区,420606
湖北省,42,襄阳市,4206,襄州区,420607
湖北省,42,襄阳市,4206,南漳县,420624
湖北省,42,襄阳市,4206,谷城县,420625
湖北省,42,襄阳市,4206,保康县,420626
湖北省,42,襄阳市,4206,老河口市,420682
湖北省,42,襄阳市,4206,枣阳市,420683
湖北省,42,襄阳市,4206,宜城市,420684
湖北省,42,鄂州市,4207,梁子湖区,420702
湖北省,42,鄂州市,4207,华容区,420703
湖北省,42,鄂州市,4207,鄂城区,420704
湖北省,42,荆门市,4208,东宝区,420802
湖北省,42,荆门市,4208,掇刀区,420804
湖北省,42,荆门市,4208,沙洋县,420822
湖北省,42,荆门市,4208,钟祥市,420881
湖北省,42,荆门市,4208,京山市,420882
湖北省,42,孝感市,4209,孝南区,420902
湖北省,42,孝感市,4209,孝昌县,420921
湖北省,42,孝感市,4209,大悟县,420922
湖北省,42,孝感市,4209,云梦县,420923
湖北省,42,孝感市,4209,应城市,420981
湖北省,42,孝感市,4209,安陆市,420982
湖北省,42,孝感市,4209,汉川市,420984
湖北省,42,荆州市,4210,沙市区,421002
湖北省,42,荆州市,4210,荆州区,421003
湖北省,42,荆州市,4210,公安县,421022
湖北省,42,荆州市,4210,监利县,421023
湖北省,42,荆州市,4210,江陵县,421024
湖北省,42,荆州市,4210,石首市,421081
湖北省,42,荆州市,4210,洪湖市,421083
湖北省,42,荆州市,4210,松滋市,421087
湖北省,42,黄冈市,4211,黄州区,421102
湖北省,42,黄冈市,4211,团风县,421121
湖北省,42,黄冈市,4211,红安县,421122
湖北省,42,黄冈市,4211,罗田县,421123
湖北省,42,黄冈市,4211,英山县,421124
湖北省,42,黄冈市,4211,浠水县,421125
湖北省,42,黄冈市,4211,蕲春县,421126
湖北省,42,黄冈市,4211,黄梅县,421127
湖北省,42,黄冈市,4211,麻城市,421181
湖北省,42,黄冈市,4211,武穴市,421182
湖北省,42,咸宁市,4212,咸安区,421202
湖北省,42,咸宁市,4212,嘉鱼县,421221
湖北省,42,咸宁市,4212,通城县,421222
湖北省,42,咸宁市,4212,崇阳县,421223
湖北省,42,咸宁市,4212,通山县,421224
湖北省,42,咸宁市,4212,赤壁市,421281
湖北省,42,随州市,4213,曾都区,421303
湖北省,42,随州市,4213,随县,421321
湖北省,42,随州市,4213,广水市,421381
湖北省,42,恩施土家族苗族自治州,4228,恩施市,422801
湖北省,42,恩施土家族苗族自治州,4228,利川市,422802
湖北省,42,恩施土家族苗族自治州,4228,建始县,422822
湖北省,42,恩施土家族苗族自治州,4228,巴东县,422823
湖北省,42,恩施土家族苗族自治州,4228,宣恩县,422825
湖北省,42,恩施土家族苗族自治州,4228,咸丰县,422826
湖北省,42,恩施土家族苗族自治州,4228,来凤县,422827
湖北省,42,恩施土家族苗族自治州,4228,鹤峰县,422828
湖北省,42,直管区县,4290,仙桃市,429004
湖北省,42,直管区县,4290,潜江市,429005
湖北省,42,直管区县,4290,天门市,429006
湖北省,42,直管区县,4290,神农架林区,429021
湖南省,43,长沙市,4301,芙蓉区,430102
湖南省,43,长沙市,4301,天心区,430103
湖南省,43,长沙市,4301,岳麓区,430104
湖南省,43,长沙市,4301,开福区,430105
湖南省,43,长沙市,4301,雨花区,430111
湖南省,43,长沙市,4301,望城区,430112
湖南省,43,长沙市,4301,长沙县,430121
湖南省,43,长沙市,4301,浏阳市,430181
湖南省,43,长沙市,4301,宁乡市,430182
湖南省,43,株洲市,4302,荷塘区,430202
湖南省,43,株洲市,4302,芦淞区,430203
湖南省,43,株洲市,4302,石峰区,430204
湖南省,43,株洲市,4302,天元区,430211
湖南省,43,株洲市,4302,株洲县,430221
湖南省,43,株洲市,4302,攸县,430223
湖南省,43,株洲市,4302,茶陵县,430224
湖南省,43,株洲市,4302,炎陵县,430225
湖南省,43,株洲市,4302,醴陵市,430281
湖南省,43,湘潭市,4303,雨湖区,430302
湖南省,43,湘潭市,4303,岳塘区,430304
湖南省,43,湘潭市,4303,湘潭县,430321
湖南省,43,湘潭市,4303,湘乡市,430381
湖南省,43,湘潭市,4303,韶山市,430382
湖南省,43,衡阳市,4304,珠晖区,430405
湖南省,43,衡阳市,4304,雁峰区,430406
湖南省,43,衡阳市,4304,石鼓区,430407
湖南省,43,衡阳市,4304,蒸湘区,430408
湖南省,43,衡阳市,4304,南岳区,430412
湖南省,43,衡阳市,4304,衡阳县,430421
湖南省,43,衡阳市,4304,衡南县,430422
湖南省,43,衡阳市,4304,衡山县,430423
湖南省,43,衡阳市,4304,衡东县,430424
湖南省,43,衡阳市,4304,祁东县,430426
湖南省,43,衡阳市,4304,耒阳市,430481
湖南省,43,衡阳市,4304,常宁市,430482
湖南省,43,邵阳市,4305,双清区,430502
湖南省,43,邵阳市,4305,大祥区,430503
湖南省,43,邵阳市,4305,北塔区,430511
湖南省,43,邵阳市,4305,邵东县,430521
湖南省,43,邵阳市,4305,新邵县,430522
湖南省,43,邵阳市,4305,邵阳县,430523
湖南省,43,邵阳市,4305,隆回县,430524
湖南省,43,邵阳市,4305,洞口县,430525
湖南省,43,邵阳市,4305,绥宁县,430527
湖南省,43,邵阳市,4305,新宁县,430528
湖南省,43,邵阳市,4305,城步苗族自治县,430529
湖南省,43,邵阳市,4305,武冈市,430581
湖南省,43,岳阳市,4306,岳阳楼区,430602
湖南省,43,岳阳市,4306,云溪区,430603
湖南省,43,岳阳市,4306,君山区,430611
湖南省,43,岳阳市,4306,岳阳县,430621
湖南省,43,岳阳市,4306,华容县,430623
湖南省,43,岳阳市,4306,湘阴县,430624
湖南省,43,岳阳市,4306,平江县,430626
湖南省,43,岳阳市,4306,汨罗市,430681
湖南省,43,岳阳市,4306,临湘市,430682
湖南省,43,常德市,4307,武陵区,430702
湖南省,43,常德市,4307,鼎城区,430703
湖南省,43,常德市,4307,安乡县,430721
湖南省,43,常德市,4307,汉寿县,430722
湖南省,43,常德市,4307,澧县,430723
湖南省,43,常德市,4307,临澧县,430724
湖南省,43,常德市,4307,桃源县,430725
湖南省,43,常德市,4307,石门县,430726
湖南省,43,常德市,4307,津市市,430781
湖南省,43,张家界市,4308,永定区,430802
湖南省,43,张家界市,4308,武陵源区,430811
湖南省,43,张家界市,4308,慈利县,430821
